/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_advanced_single_precision.h:59:2: missed:   will not early inline: RandomSquareMatrixCND1D_float/99->OrthogonalizeMatrix1D_float/98, call is cold and code would grow at least by 30
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:407:19: missed: not vectorized: control flow in loop.
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:420:19: missed: couldn't vectorize loop
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:427:33: missed: failed: evolution of base is not affine.
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:267:17: missed: couldn't vectorize loop
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:272:28: missed: failed: evolution of base is not affine.
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:278:17: missed: couldn't vectorize loop
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:283:28: missed: failed: evolution of base is not affine.
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:226:24: missed: couldn't vectorize loop
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:231:25: missed: failed: evolution of base is not affine.
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:110:14: missed: couldn't vectorize loop
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:114:17: missed: statement clobbers memory: __builtin_memset (_22, 0, _851);
/home/marcello/build/git/ime-poc/src/testers/../_GEZR.h:13:12: missed: couldn't vectorize loop
/home/marcello/build/git/ime-poc/src/testers/../_GEZR.h:17:13: missed: statement clobbers memory: __builtin_memset (_638, 0, _857);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:17:13: missed: couldn't vectorize loop
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:18:14: missed: not vectorized, possible dependence between data-refs *_691 and *_695
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:17:13: missed: couldn't vectorize loop
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:18:14: missed: not vectorized, possible dependence between data-refs *_710 and *_714
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:114:17: missed: statement clobbers memory: __builtin_memset (_22, 0, _851);
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:483:26: missed: failed: evolution of base is not affine.
/home/marcello/build/git/ime-poc/src/testers/../_GEZR.h:17:13: missed: statement clobbers memory: __builtin_memset (_638, 0, _857);
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:27:28: missed: statement clobbers memory: _1 = time (0B);
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:30:5: missed: statement clobbers memory: MPI_Comm_rank (comm_500(D), &mpi_rank);
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:31:5: missed: statement clobbers memory: MPI_Comm_size (comm_500(D), &cprocs);
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:33:21: missed: statement clobbers memory: _841 = sqrt (_3);
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:41:2: missed: statement clobbers memory: MPI_Comm_split (comm_500(D), mpi_row_505, mpi_rank.784_5, &comm_row);
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:42:2: missed: statement clobbers memory: MPI_Comm_split (comm_500(D), mpi_col_506, mpi_rank.787_8, &comm_col);
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:46:2: missed: statement clobbers memory: MPI_Comm_rank (comm_row.788_9, &mpi_rank_col_in_row);
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:47:2: missed: statement clobbers memory: MPI_Comm_rank (comm_col.789_10, &mpi_rank_row_in_col);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:15:7: missed: statement clobbers memory: mat_701 = malloc (_700);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:16:10: missed: statement clobbers memory: _705 = malloc (_704);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:15:7: missed: statement clobbers memory: mat_450 = malloc (_700);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:16:10: missed: statement clobbers memory: _683 = malloc (_704);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:15:7: missed: statement clobbers memory: mat_781 = malloc (_700);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:16:10: missed: statement clobbers memory: _840 = malloc (_704);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:15:7: missed: statement clobbers memory: mat_663 = malloc (16);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:16:10: missed: statement clobbers memory: _667 = malloc (_666);
/home/marcello/build/git/ime-poc/src/testers/../helpers/vector_generic_precision.inc:10:9: missed: statement clobbers memory: _647 = malloc (_700);
/home/marcello/build/git/ime-poc/src/testers/../_GEZR.h:17:13: missed: statement clobbers memory: __builtin_memset (_638, 0, _857);
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:98:5: missed: statement clobbers memory: pDGEIT_C (A_522(D), mat_701, _667, _655, n_515(D), cprocs.795_16, comm_500(D), mpi_rank.794_15, comm_row.793_14, mpi_rank_col_in_row.792_13, comm_col.791_12, mpi_rank_row_in_col.790_11, &mpi_status, &mpi_request);
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:106:2: missed: statement clobbers memory: MPI_Waitall (4, &mpi_request, &mpi_status);
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:114:17: missed: statement clobbers memory: __builtin_memset (_22, 0, _851);
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:182:3: missed: statement clobbers memory: MPI_Ibcast (_37, _36, &ompi_mpi_double, 0, comm_row.799_35, &mpi_request[0]);
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:189:27: missed: statement clobbers memory: _38 = time (0B);
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:223:5: missed: statement clobbers memory: MPI_Waitall (2, &mpi_request, &mpi_status);
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:247:5: missed: statement clobbers memory: MPI_Waitall (3, &mpi_request[1], &mpi_status[1]);
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:255:4: missed: statement clobbers memory: MPI_Ibcast (_647, last_row_568, &ompi_mpi_double, prephitmp_1148, comm_row.807_83, &mpi_request[2]);
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:290:5: missed: statement clobbers memory: MPI_Ibcast (_134, m_521(D), &ompi_mpi_double, l_1_owner_560, comm_row.814_129, &mpi_request[0]);
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:300:4: missed: statement clobbers memory: MPI_Waitall (3, &mpi_request[1], &mpi_status[1]);
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:455:16: missed: statement clobbers memory: __builtin_memcpy (_667, _342, _1346);
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:468:16: missed: statement clobbers memory: __builtin_memcpy (_1312, _456, _1306);
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:473:4: missed: statement clobbers memory: MPI_Ibcast (_667, myrows_516, &ompi_mpi_double, l_1_owner_560, comm_col.828_368, &mpi_request[1]);
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:486:5: missed: statement clobbers memory: MPI_Ibcast (_655, last_row_568, &ompi_mpi_double, l_1_owner_560, comm_row.831_380, &mpi_request[3]);
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:528:27: missed: statement clobbers memory: _415 = time (0B);
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:499:4: missed: statement clobbers memory: MPI_Wait (&mpi_request[0], &mpi_status[0]);
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:510:27: missed: statement clobbers memory: _402 = time (0B);
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:523:5: missed: statement clobbers memory: MPI_Gather (_414, _1332, &ompi_mpi_double, _409, _1332, &ompi_mpi_double, 0, comm_row.836_407);
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:519:5: missed: statement clobbers memory: MPI_Gather (1B, _1332, &ompi_mpi_double, _406, _1332, &ompi_mpi_double, 0, comm_row.835_404);
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:536:2: missed: statement clobbers memory: MPI_Waitall (4, &mpi_request, &mpi_status);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:38:4: missed: statement clobbers memory: free (_667);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:39:4: missed: statement clobbers memory: free (mat_663);
/home/marcello/build/git/ime-poc/src/testers/../helpers/vector_generic_precision.inc:15:2: missed: statement clobbers memory: free (_647);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:38:4: missed: statement clobbers memory: free (_722);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:39:4: missed: statement clobbers memory: free (mat_441);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:38:4: missed: statement clobbers memory: free (_720);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:39:4: missed: statement clobbers memory: free (mat_701);
/home/marcello/build/git/ime-poc/src/testers/../p_GESV-WO-vec.inc:544:26: missed: statement clobbers memory: _416 = time (0B);
/home/marcello/build/git/ime-poc/src/testers/test_IMe_pDGESV-WO.h:45:22: missed: statement clobbers memory: _154 = sqrt (_1);
/home/marcello/build/git/ime-poc/src/testers/test_IMe_pDGESV-WO.h:43:9: missed: statement clobbers memory: _318 = sqrt (_1);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:48:11: missed: couldn't vectorize loop
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:48:11: missed: not vectorized: control flow in loop.
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:50:12: missed: couldn't vectorize loop
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "%.3f\t", _290);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:48:11: missed: couldn't vectorize loop
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:48:11: missed: not vectorized: control flow in loop.
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:50:12: missed: couldn't vectorize loop
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "%.3f\t", _247);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:48:11: missed: couldn't vectorize loop
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "%.3f\t", _259);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:50:12: missed: couldn't vectorize loop
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "%.3f\t", _259);
/home/marcello/build/git/ime-poc/src/testers/test_IMe_pDGESV-WO.h:98:15: missed: couldn't vectorize loop
/home/marcello/build/git/ime-poc/src/testers/test_IMe_pDGESV-WO.h:102:16: missed: failed: evolution of base is not affine.
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:17:13: missed: couldn't vectorize loop
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:18:14: missed: not vectorized, possible dependence between data-refs *_230 and *_234
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:17:13: missed: couldn't vectorize loop
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:18:14: missed: not vectorized, possible dependence between data-refs *_192 and *_196
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:17:13: missed: couldn't vectorize loop
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:18:14: missed: not vectorized, possible dependence between data-refs *_211 and *_215
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:52:4: missed: failed: evolution of base is not affine.
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "%.3f\t", _247);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:52:4: missed: failed: evolution of base is not affine.
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "%.3f\t", _259);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:52:4: missed: failed: evolution of base is not affine.
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "%.3f\t", _290);
/home/marcello/build/git/ime-poc/src/testers/test_IMe_pDGESV-WO.h:83:4: missed: statement clobbers memory: MPI_Comm_split (&ompi_mpi_comm_world, 1, env$mpi_rank_87, &comm_calc);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:15:7: missed: statement clobbers memory: mat_202 = malloc (_201);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:16:10: missed: statement clobbers memory: _206 = malloc (_205);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:15:7: missed: statement clobbers memory: mat_389 = malloc (_201);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:16:10: missed: statement clobbers memory: _391 = malloc (_205);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:131:9: missed: statement clobbers memory: _371 = malloc (_205);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:15:7: missed: statement clobbers memory: mat_373 = malloc (_201);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:16:10: missed: statement clobbers memory: _378 = malloc (_376);
/usr/include/x86_64-linux-gnu/bits/string_fortified.h:29:10: missed: statement clobbers memory: __builtin_memcpy (_378, _10, _376);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __builtin_puts (&"\n\n Matrix A:"[0]);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __builtin_puts (&"\n Vector b:"[0]);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:15:7: missed: statement clobbers memory: mat_383 = malloc (_201);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:16:10: missed: statement clobbers memory: _385 = malloc (_205);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:15:7: missed: statement clobbers memory: mat_264 = malloc (8);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:16:10: missed: statement clobbers memory: _268 = malloc (8);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:131:9: missed: statement clobbers memory: _139 = malloc (_205);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:15:7: missed: statement clobbers memory: mat_221 = malloc (_201);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:16:10: missed: statement clobbers memory: _225 = malloc (_224);
/usr/include/x86_64-linux-gnu/bits/string_fortified.h:29:10: missed: statement clobbers memory: __builtin_memcpy (A2_1D_89, _163, _224);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __builtin_puts (&"\n\n Matrix A:"[0]);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "%.3f\t", _259);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __builtin_putchar (10);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __builtin_puts (&"\n Vector b:"[0]);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "%.3f\t", _247);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __builtin_putchar (10);
/home/marcello/build/git/ime-poc/src/testers/test_IMe_pDGESV-WO.h:121:11: missed: statement clobbers memory: _29 = strcmp (variant_96(D), "PB-WO-BF1");
/home/marcello/build/git/ime-poc/src/testers/test_IMe_pDGESV-WO.h:122:14: missed: statement clobbers memory: _31 = strcmp (variant_96(D), "PB-WO-BF1-VEC");
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "ERR> %-31s%s\n", label_97(D), "not yet implemented! UNDEFINED BEHAVIOUR!");
/home/marcello/build/git/ime-poc/src/testers/test_IMe_pDGESV-WO.h:122:63: missed: statement clobbers memory: output = pDGESV_WO_vec (input$ime_bf_152, input$n_91, A2_47, input$nrhs_153, mat_409, mat_202, comm_calc.839_32); [return slot optimization]
/home/marcello/build/git/ime-poc/src/testers/test_IMe_pDGESV-WO.h:121:57: missed: statement clobbers memory: output = pDGESV_WO (input$ime_bf_152, input$n_91, A2_47, input$nrhs_153, mat_409, mat_202, comm_calc.838_30); [return slot optimization]
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "\n** Dangerous exit code.. (%d)**\n", prephitmp_473);
/home/marcello/build/git/ime-poc/src/testers/test_IMe_pDGESV-WO.h:136:52: missed: statement clobbers memory: _36 = NormwiseRelativeError1D_double (_35, xx_ref_48, input$n_91, input$nrhs_153);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "\nThe %s solution is:\n", label_97(D));
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "%.3f\t", _290);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __builtin_putchar (10);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "\n with exit code     %d\n", _37);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "      norm.rel.err. %.17f\n", _38);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:38:4: missed: statement clobbers memory: free (_295);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:39:4: missed: statement clobbers memory: free (A2_47);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:38:4: missed: statement clobbers memory: free (pretmp_505);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:39:4: missed: statement clobbers memory: free (A2_47);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:136:2: missed: statement clobbers memory: free (xx_ref_48);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:38:4: missed: statement clobbers memory: free (_299);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:39:4: missed: statement clobbers memory: free (mat_202);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:38:4: missed: statement clobbers memory: free (_297);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:39:4: missed: statement clobbers memory: free (mat_409);
/home/marcello/build/git/ime-poc/src/testers/test_IMe_pDGESV-WO.h:78:4: missed: statement clobbers memory: MPI_Comm_split (&ompi_mpi_comm_world, -32766, -32766, &comm_calc);
/home/marcello/build/git/ime-poc/src/testers/test_IMe_pDGESV-WO.h:173:5: missed: statement clobbers memory: MPI_Comm_free (&comm_calc);
/home/marcello/build/git/ime-poc/src/testers/test_IMe_pDGESV-WO.h:43:9: missed: statement clobbers memory: _318 = sqrt (_1);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "ERR> %-31s%s\n", label_97(D), "the number of calc. process has to be square");
/home/marcello/build/git/ime-poc/src/testers/test_IMe_pDGESV-WO.h:45:22: missed: statement clobbers memory: _154 = sqrt (_1);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "ERR> %-31s%s\n", label_97(D), "the number of columns (rows) has to be a multiple of the square root of calc. processes");
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "ERR> %-31s%s\n", label_97(D), "the number of columns (rows) per calc. process has to be greater than 0");
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "WRN> %-31s%s\n", label_97(D), "can run also with fault tolerance enabled or spare processes allocated, but calc. processes will differ from total processes");
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "ERR> %-31s%s\n", label_97(D), "the number of columns (rows) per calc. process has to be a multiple of the blocking factor");
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "   > %-31s%s\n", label_97(D), "OK");
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "ERR> %-31s%s\n", label_97(D), "the blocking factor has to be greater than 0");
/home/marcello/build/git/ime-poc/src/testers/test_IMe_pDGESV-WO.h:177:2: missed: statement clobbers memory: MPI_Reduce (&rank_result.total_time, &team_result.total_time, 1, &ompi_mpi_double, &ompi_mpi_op_max, 0, &ompi_mpi_comm_world);
/home/marcello/build/git/ime-poc/src/testers/test_IMe_pDGESV-WO.h:177:2: missed: statement clobbers memory: MPI_Reduce (&rank_result.core_time, &team_result.core_time, 1, &ompi_mpi_double, &ompi_mpi_op_max, 0, &ompi_mpi_comm_world);
/home/marcello/build/git/ime-poc/src/testers/test_IMe_pDGESV-WO.h:177:2: missed: statement clobbers memory: MPI_Barrier (&ompi_mpi_comm_world);
/home/marcello/build/git/ime-poc/src/testers/test_IMe_pDGESV-WO.h:177:2: missed: not vectorized: more than one data ref in stmt: <retval> = team_result;
/home/marcello/build/git/ime-poc/src/testers/test_IMe_pDGESV-WO.h:177:2: missed: not vectorized: vectorization is not profitable.
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:34:21: missed: statement clobbers memory: _360 = sqrt (_1);
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:168:22: missed: failed: evolution of base is not affine.
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:188:25: missed: failed: evolution of base is not affine.
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:129:24: missed: failed: evolution of base is not affine.
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:95:22: missed: failed: evolution of base is not affine.
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:104:4: missed: couldn't vectorize loop
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:104:4: missed: not vectorized: loop nest containing two or more consecutive inner loops cannot be vectorized
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:93:15: missed: couldn't vectorize loop
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:95:22: missed: not vectorized: not suitable for gather load _30 = *_28;
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:127:15: missed: couldn't vectorize loop
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:129:24: missed: not vectorized: not suitable for gather load _82 = *_79;
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:124:4: missed: couldn't vectorize loop
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:124:4: missed: failed: evolution of base is not affine.
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:148:4: missed: couldn't vectorize loop
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:148:4: missed: failed: evolution of base is not affine.
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:186:15: missed: couldn't vectorize loop
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:188:25: missed: not vectorized: not suitable for gather load _154 = *_151;
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:176:4: missed: couldn't vectorize loop
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:176:4: missed: not vectorized: loop nest containing two or more consecutive inner loops cannot be vectorized
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:166:15: missed: couldn't vectorize loop
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:168:22: missed: not vectorized: not suitable for gather load _108 = *_106;
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:204:4: missed: couldn't vectorize loop
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:204:4: missed: failed: evolution of base is not affine.
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:69:14: missed: couldn't vectorize loop
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:79:25: missed: not vectorized: complicated access pattern.
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:168:22: missed: failed: evolution of base is not affine.
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:188:25: missed: failed: evolution of base is not affine.
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:129:24: missed: failed: evolution of base is not affine.
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:95:22: missed: failed: evolution of base is not affine.
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:31:1: missed: statement clobbers memory: saved_stack.849_223 = __builtin_stack_save ();
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:34:21: missed: statement clobbers memory: _360 = sqrt (_1);
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:40:9: missed: statement clobbers memory: diag_230 = malloc (_4);
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:44:2: missed: statement clobbers memory: MPI_Type_vector (myrows_228, myrows_228, n_227(D), &ompi_mpi_float, &A_block);
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:50:2: missed: statement clobbers memory: MPI_Type_create_resized (A_block.841_7, 0, _6, &A_block_resized);
/home/marcello/build/git/ime-poc/src/testers/../p_GEIT-C_.inc:51:2: missed: statement clobbers memory: MPI_Type_commit (&A_block_resized);
